revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
walking,1888,1958,70,150.89233336816878,28.120482211523832
hunching,1959,1973,14,52.18545675186215,34.111785881233075
right_turning,1974,1982,8,137.8085592405088,27.8649166265299
walking,1983,2018,35,160.1958435036914,28.2583515550866
right_turning,2019,2031,12,98.28463641984595,29.337302044181094
walking,2032,2084,52,132.86231058908035,29.344508076261505
sniffing,2085,2139,54,47.79079198317263,31.106227482787016
rearing,2140,2199,59,22.5291345493916,36.05343810680756
grooming,2200,2319,119,17.084721596843714,37.81997612228386
left_turning,2320,2334,14,125.48348413257513,32.29493809408376
stepping,2335,2359,24,78.62493326638725,30.06794348119423
hunching,2360,2374,14,25.498794305748888,32.918076927142366
climbing,2375,2409,34,36.77165086743173,50.45642625029488
